,location,total_sqft,bath,price,bhk
2172,Devarachikkanahalli,947.0,2.0,43.0,2
2173,Devarachikkanahalli,1130.0,2.0,36.0,2
2174,Devarachikkanahalli,1417.0,2.0,76.0,3
2175,Devarachikkanahalli,1230.0,2.0,58.0,2
2176,Devarachikkanahalli,1705.0,3.0,75.0,3
2177,Devarachikkanahalli,1116.0,2.0,47.0,2
2178,Devarachikkanahalli,991.0,2.0,40.0,2
2180,Dodda Nekkundi,1260.0,2.0,55.0,2
2181,Dodda Nekkundi,850.0,2.0,28.0,2
2182,Dodda Nekkundi,1390.0,2.0,60.0,2
2183,Dodda Nekkundi,1804.0,3.0,121.0,3
2184,Dodda Nekkundi,1080.0,2.0,50.0,2
2185,Dodda Nekkundi,1999.0,3.0,132.0,3
2186,Dodda Nekkundi,1100.0,2.0,48.0,2
2187,Dodda Nekkundi,3400.0,4.0,530.0,4
2188,Dodda Nekkundi,1999.0,3.0,135.0,3
2189,Dodda Nekkundi,3800.0,4.0,600.0,4
2190,Dodda Nekkundi,1100.0,2.0,41.15,2
2191,Dodda Nekkundi,1252.0,2.0,71.0,3
2192,Dodda Nekkundi,1155.0,2.0,46.0,2
2193,Dodda Nekkundi,1128.0,2.0,45.0,2
2194,Dodda Nekkundi,1148.0,2.0,56.0,2
2196,Dodda Nekkundi,1145.0,2.0,46.5,2
2197,Dodda Nekkundi,1829.0,3.0,125.0,3
2198,Dodda Nekkundi,1100.0,2.0,41.16,2
2199,Dodda Nekkundi,1100.0,2.0,46.75,2
2200,Dodda Nekkundi,1315.0,2.0,50.0,2
2201,Dodda Nekkundi,1135.0,2.0,58.0,2
2202,Dodda Nekkundi,1100.0,2.0,41.18,2
2203,Dodda Nekkundi,1370.0,2.0,60.0,2
2204,Dodda Nekkundi,1200.0,2.0,71.0,2
2205,Dodda Nekkundi,2400.0,4.0,300.0,3
2206,Dodda Nekkundi,1585.0,2.0,79.0,3
2207,Dodda Nekkundi,1005.0,2.0,45.0,2
2208,Dodda Nekkundi,1264.0,2.0,52.0,2
2209,Doddaballapur,1690.0,3.0,80.0,4
2210,Doddaballapur,3000.0,2.0,120.0,3
2211,Doddaballapur,4200.0,4.0,325.0,4
2212,Doddaballapur,3876.0,3.0,300.0,3
2213,Doddaballapur,2776.0,4.0,195.0,3
2214,Doddaballapur,2400.0,3.0,250.0,3
2215,Doddaballapur,2440.0,3.0,142.0,3
2216,Doddaballapur,2400.0,3.0,200.0,4
2217,Doddaballapur,654.0,1.0,49.0,1
2218,Doddaballapur,3206.0,5.0,270.0,4
2219,Doddakallasandra,1233.0,2.0,43.0,2
2220,Doddakallasandra,1010.0,2.0,40.39,2
2221,Doddakallasandra,1360.0,2.0,54.39,3
2222,Doddakallasandra,1460.0,2.0,58.39,3
2223,Doddakallasandra,2493.0,3.0,115.0,3
2224,Doddakallasandra,2493.0,3.0,115.0,3
2225,Doddakallasandra,1360.0,2.0,54.4,3
2226,Doddakallasandra,1425.0,2.0,56.99,3
2227,Doddakallasandra,1010.0,2.0,40.39,2
2228,Doddakallasandra,1072.0,2.0,42.87,2
2229,Doddakallasandra,1010.0,2.0,40.4,2
2230,Doddakallasandra,1010.0,2.0,41.0,2
2231,Doddakallasandra,1270.0,2.0,42.0,2
2232,Doddakallasandra,1072.0,2.0,42.87,2
2233,Doddathoguru,970.0,2.0,33.0,2
2234,Doddathoguru,1100.0,2.0,62.0,2
2235,Doddathoguru,1050.0,2.0,32.0,2
2236,Doddathoguru,850.0,2.0,25.0,2
2237,Doddathoguru,1200.0,2.0,75.0,2
2238,Doddathoguru,1030.0,2.0,42.0,2
2239,Doddathoguru,1549.0,3.0,65.0,3
2241,Doddathoguru,984.0,2.0,51.0,2
2242,Doddathoguru,550.0,1.0,17.0,1
2243,Doddathoguru,1015.0,2.0,33.5,2
2244,Doddathoguru,1104.0,2.0,39.0,2
2245,Doddathoguru,915.0,2.0,32.0,2
2246,Doddathoguru,1140.0,2.0,32.0,2
2247,Doddathoguru,750.0,1.0,25.5,1
2249,Doddathoguru,855.0,2.0,32.0,2
2250,Doddathoguru,1105.0,2.0,50.0,2
2251,Doddathoguru,925.0,2.0,30.0,2
2253,Doddathoguru,1140.0,2.0,26.49,2
2255,Doddathoguru,1100.0,2.0,50.0,2
2256,Doddathoguru,940.0,2.0,32.9,2
2257,Doddathoguru,1382.0,3.0,65.0,3
2258,Doddathoguru,964.0,2.0,62.0,2
2259,Doddathoguru,1107.0,2.0,44.0,2
2260,Doddathoguru,907.0,2.0,40.0,2
2261,Doddathoguru,1783.0,3.0,85.0,3
2262,Doddathoguru,550.0,1.0,17.0,1
2263,Domlur,1540.0,3.0,90.0,3
2264,Domlur,1875.0,2.0,150.0,3
2265,Domlur,1429.0,3.0,86.0,3
2266,Domlur,1206.0,2.0,217.0,2
2267,Domlur,640.0,1.0,55.0,1
2268,Domlur,1050.0,2.0,85.0,2
2269,Domlur,1800.0,3.0,150.0,3
2270,Domlur,2400.0,4.0,600.0,6
2271,Domlur,1720.0,3.0,135.0,3
2272,Domlur,1950.0,3.0,165.0,3
2273,Domlur,2180.0,3.0,285.0,3
2274,Domlur,650.0,1.0,70.0,1
2275,Domlur,780.0,1.0,70.0,1
2276,Domlur,2180.0,3.0,285.0,3
2277,Domlur,1740.0,3.0,120.0,3
2278,Domlur,1695.0,3.0,125.0,3
2279,Domlur,1246.0,2.0,95.0,2
2280,Domlur,2100.0,3.0,145.0,3
2281,Domlur,1276.0,2.0,80.0,2
2282,Domlur,1850.0,3.0,180.0,3
2283,Domlur,2955.0,3.0,235.0,3
2284,Domlur,1650.0,3.0,180.0,3
2285,Dommasandra,805.0,2.0,22.14,2
2287,Dommasandra,1267.0,3.0,56.0,3
2288,Dommasandra,1200.0,2.0,50.0,2
2289,Dommasandra,2700.0,3.0,68.0,4
2291,Dommasandra,1153.0,2.0,43.5,2
2292,Dommasandra,1500.0,2.0,40.0,2
2293,Dommasandra,1090.0,2.0,43.5,2
2294,Dommasandra,850.0,2.0,25.4,2
2295,Dommasandra,674.0,1.0,19.9,2
2296,Dommasandra,999.0,2.0,32.9,2
2297,Dommasandra,900.0,3.0,75.0,3
2298,EPIP Zone,1499.0,5.0,102.0,3
2299,EPIP Zone,1285.0,2.0,82.0,2
2300,EPIP Zone,2330.0,3.0,162.0,3
2301,EPIP Zone,1330.0,2.0,92.5,2
2302,EPIP Zone,1330.0,2.0,86.98,2
2303,EPIP Zone,1330.0,2.0,93.36,2
2304,EPIP Zone,2160.0,4.0,172.0,3
2306,EPIP Zone,1500.0,3.0,102.0,3
2307,EPIP Zone,1280.0,2.0,69.0,2
2308,EPIP Zone,1125.0,2.0,65.0,2
2309,EPIP Zone,1734.0,3.0,125.0,3
2311,EPIP Zone,1343.0,2.0,86.0,2
2313,EPIP Zone,2500.0,3.0,268.0,3
2314,EPIP Zone,2350.0,4.0,163.0,3
2315,EPIP Zone,1860.0,3.0,130.0,3
2316,EPIP Zone,2210.0,3.0,165.0,3
2318,EPIP Zone,1810.0,2.0,65.0,2
2319,EPIP Zone,2710.0,3.0,177.0,3
2322,Electronic City,1025.0,2.0,47.0,3
2325,Electronic City,1500.0,2.0,64.5,3
2326,Electronic City,1060.0,2.0,60.0,2
2327,Electronic City,1152.0,2.0,64.5,2
2332,Electronic City,589.0,1.0,27.0,1
2334,Electronic City,1200.0,3.0,90.0,3
2336,Electronic City,1108.0,2.0,63.0,2
2337,Electronic City,1128.0,2.0,65.0,2
2338,Electronic City,1800.0,3.0,95.0,3
2339,Electronic City,630.0,1.0,34.65,1
2340,Electronic City,1128.0,2.0,63.0,2
2341,Electronic City,1599.0,3.0,125.0,3
2342,Electronic City,1599.0,3.0,99.0,3
2348,Electronic City,1128.0,2.0,68.75,2
2349,Electronic City,1342.0,2.0,73.3,2
2350,Electronic City,1360.0,2.0,71.0,3
2353,Electronic City,1691.0,2.0,102.0,3
2354,Electronic City,1128.0,2.0,65.49,2
2356,Electronic City,1070.0,2.0,56.1,2
2357,Electronic City,2000.0,4.0,120.0,4
2359,Electronic City,1128.0,2.0,65.65,2
2364,Electronic City,1360.0,2.0,75.0,3
2365,Electronic City,770.0,1.0,40.0,2
2366,Electronic City,1128.0,2.0,64.0,2
2369,Electronic City,1571.0,3.0,89.0,3
2370,Electronic City,1111.0,3.0,50.0,3
2372,Electronic City,630.0,1.0,47.0,1
2374,Electronic City,1374.0,2.0,72.0,3
2376,Electronic City,1128.0,2.0,65.35,2
2377,Electronic City,1128.0,2.0,65.0,2
2382,Electronic City,1563.0,3.0,91.84,3
2384,Electronic City,1025.0,2.0,54.5,2
2386,Electronic City,1350.0,3.0,58.0,3
2389,Electronic City,1700.0,3.0,75.0,3
2391,Electronic City,1128.0,2.0,68.0,2
2392,Electronic City,700.0,1.0,35.0,1
2393,Electronic City,1360.0,2.0,70.5,3
2395,Electronic City,1571.0,3.0,105.0,3
2399,Electronic City,1600.0,3.0,104.0,3
2401,Electronic City,1500.0,2.0,100.0,3
2405,Electronic City,1152.0,2.0,65.0,2
2406,Electronic City,1070.0,2.0,60.0,2
2407,Electronic City,1128.0,2.0,65.5,2
2409,Electronic City,1152.0,2.0,65.75,2
2412,Electronic City,1060.0,2.0,58.0,2
2413,Electronic City,1025.0,2.0,54.1,2
2417,Electronic City,1500.0,2.0,78.0,3
2419,Electronic City,1575.0,3.0,90.0,3
2420,Electronic City,435.0,1.0,19.5,1
2421,Electronic City,1449.0,3.0,100.0,3
2425,Electronic City,1575.0,3.0,101.0,3
2428,Electronic City,1500.0,2.0,78.25,3
2429,Electronic City,1363.0,2.0,79.0,2
2432,Electronic City,1108.0,2.0,67.15,2
2434,Electronic City,1128.0,2.0,65.7,2
2437,Electronic City,630.0,1.0,60.0,1
2439,Electronic City,1650.0,3.0,100.0,3
2443,Electronic City,1449.0,3.0,90.0,3
2445,Electronic City,1070.0,2.0,58.0,2
2447,Electronic City,1500.0,2.0,75.0,3
2450,Electronic City,2435.0,4.0,119.0,4
2451,Electronic City,630.0,1.0,47.0,1
2456,Electronic City,1073.0,2.0,60.0,2
2457,Electronic City,1500.0,2.0,78.0,3
2460,Electronic City,1140.0,2.0,70.93,2
2466,Electronic City,2093.0,4.0,104.0,4
2467,Electronic City,1025.0,2.0,53.9,2
2468,Electronic City,940.0,2.0,54.0,2
2469,Electronic City,435.0,1.0,21.0,1
2470,Electronic City,1500.0,2.0,77.5,3
2471,Electronic City,1631.0,3.0,80.0,3
2475,Electronic City,435.0,1.0,22.0,1
2478,Electronic City,770.0,1.0,39.9,2
2480,Electronic City,1128.0,2.0,64.0,2
2482,Electronic City,530.0,1.0,13.5,1
2486,Electronic City,1571.0,3.0,83.0,3
2488,Electronic City,1350.0,3.0,66.0,3
2489,Electronic City,1652.0,3.0,110.0,3
2493,Electronic City,1128.0,2.0,65.58,2
2494,Electronic City,1355.0,2.0,97.6,2
2495,Electronic City,635.0,1.0,28.0,1
2496,Electronic City,1128.0,2.0,65.4,2
2499,Electronic City,1355.0,2.0,72.9,2
2503,Electronic City,1609.0,3.0,115.0,3
2509,Electronic City,1108.0,2.0,63.0,2
2510,Electronic City,630.0,1.0,40.5,1
2513,Electronic City,605.0,1.0,22.0,1
2517,Electronic City,1360.0,2.0,70.0,3
2518,Electronic City,635.0,1.0,28.0,1
2519,Electronic City,1800.0,3.0,190.0,4
2520,Electronic City,1128.0,2.0,65.45,2
2527,Electronic City,630.0,1.0,46.0,1
2530,Electronic City,630.0,1.0,33.7,1
2534,Electronic City,1400.0,3.0,90.0,3
2536,Electronic City,1800.0,3.0,700.0,4
2537,Electronic City,1258.0,2.0,85.5,2
2538,Electronic City,1386.0,2.0,85.0,2
2539,Electronic City,550.0,1.0,27.0,1
2543,Electronic City,1342.0,2.0,72.0,2
2544,Electronic City,1275.0,3.0,70.0,3
2550,Electronic City,1644.0,3.0,92.59,3
2554,Electronic City,418.0,1.0,12.0,1
2555,Electronic City,1128.0,2.0,64.8,2
2558,Electronic City,1060.0,2.0,55.0,2
2559,Electronic City,710.0,1.0,40.42,1
2562,Electronic City,1275.0,3.0,63.43,3
2563,Electronic City,1518.0,3.0,75.0,3
2564,Electronic City,1090.0,2.0,31.48,1
2567,Electronic City,1060.0,2.0,55.0,2
2569,Electronic City,1353.0,2.0,75.0,2
2571,Electronic City,1128.0,2.0,67.0,2
2572,Electronic City,1070.0,2.0,57.0,2
2573,Electronic City,1700.0,3.0,90.0,3
2575,Electronic City,750.0,1.0,35.0,1
2577,Electronic City,1070.0,2.0,60.0,2
2581,Electronic City,1200.0,4.0,125.0,4
2582,Electronic City,1615.0,3.0,97.0,3
2584,Electronic City,1221.0,2.0,68.0,2
2585,Electronic City,1200.0,3.0,150.0,3
2587,Electronic City,1500.0,3.0,73.0,3
2589,Electronic City,1342.0,2.0,90.0,2
2591,Electronic City,1128.0,2.0,63.5,2
2592,Electronic City,589.0,1.0,29.0,1
2595,Electronic City,1575.0,3.0,94.5,3
2597,Electronic City,1025.0,2.0,54.0,2
2598,Electronic City,1500.0,2.0,70.0,3
2599,Electronic City,1500.0,2.0,64.5,3
2601,Electronic City,2093.0,4.0,134.0,4
2603,Electronic City,1355.0,2.0,73.0,2
2604,Electronic City,1360.0,2.0,64.99,3
2605,Electronic City,2010.0,3.0,201.0,3
2607,Electronic City Phase II,1056.0,2.0,39.07,2
2608,Electronic City Phase II,1020.0,2.0,30.6,2
2609,Electronic City Phase II,1069.0,2.0,45.0,2
2610,Electronic City Phase II,630.0,1.0,28.35,1
2612,Electronic City Phase II,1000.0,2.0,25.0,2
2613,Electronic City Phase II,1090.0,2.0,28.34,2
2614,Electronic City Phase II,2225.0,4.0,98.88,4
2615,Electronic City Phase II,630.0,1.0,40.0,1
2616,Electronic City Phase II,2400.0,3.0,150.0,2
2618,Electronic City Phase II,775.0,2.0,38.0,2
2619,Electronic City Phase II,1266.0,2.0,59.0,2
2620,Electronic City Phase II,1000.0,2.0,28.88,2
2623,Electronic City Phase II,972.0,2.0,44.0,2
2625,Electronic City Phase II,1031.0,2.0,55.0,2
2626,Electronic City Phase II,1003.0,2.0,40.6,2
2627,Electronic City Phase II,1031.0,2.0,56.35,2
2629,Electronic City Phase II,1205.0,2.0,75.0,2
2630,Electronic City Phase II,1395.0,2.0,62.78,3
2631,Electronic City Phase II,1160.0,2.0,33.5,2
2632,Electronic City Phase II,1065.0,2.0,30.75,2
2633,Electronic City Phase II,1219.0,2.0,61.25,2
2635,Electronic City Phase II,1000.0,2.0,28.88,2
2636,Electronic City Phase II,1790.0,3.0,100.0,3
2637,Electronic City Phase II,769.0,2.0,40.0,2
2639,Electronic City Phase II,900.0,2.0,32.5,2
2642,Electronic City Phase II,993.0,2.0,50.0,3
2643,Electronic City Phase II,1418.0,3.0,52.47,3
2644,Electronic City Phase II,1070.0,2.0,45.0,2
2647,Electronic City Phase II,1140.0,2.0,33.06,2
2648,Electronic City Phase II,1089.0,2.0,32.67,2
2649,Electronic City Phase II,1031.0,2.0,55.0,2
2650,Electronic City Phase II,1253.0,2.0,65.8,2
2652,Electronic City Phase II,1160.0,2.0,33.5,2
2653,Electronic City Phase II,975.0,2.0,45.0,3
2654,Electronic City Phase II,6000.0,4.0,260.0,4
2655,Electronic City Phase II,1116.0,2.0,37.0,2
2656,Electronic City Phase II,1125.0,2.0,29.25,2
2657,Electronic City Phase II,1000.0,2.0,28.88,2
2658,Electronic City Phase II,1000.0,2.0,28.88,2
2659,Electronic City Phase II,1000.0,2.0,28.88,2
2660,Electronic City Phase II,1165.0,2.0,30.29,2
2661,Electronic City Phase II,3550.0,2.0,167.5,4
2662,Electronic City Phase II,1031.0,2.0,53.0,2
2664,Electronic City Phase II,1065.0,2.0,30.88,2
2666,Electronic City Phase II,1549.0,3.0,80.0,3
2667,Electronic City Phase II,1065.0,2.0,56.13,2
2669,Electronic City Phase II,920.0,2.0,26.0,2
2670,Electronic City Phase II,1140.0,2.0,33.84,2
2671,Electronic City Phase II,1219.0,2.0,61.26,2
2672,Electronic City Phase II,1252.0,2.0,65.0,3
2673,Electronic City Phase II,1125.0,2.0,32.49,2
2675,Electronic City Phase II,1286.0,2.0,69.0,2
2677,Electronic City Phase II,1140.0,2.0,32.92,2
2678,Electronic City Phase II,1116.0,2.0,40.0,2
2679,Electronic City Phase II,1150.0,3.0,46.0,3
2680,Electronic City Phase II,1192.0,2.0,47.0,3
2682,Electronic City Phase II,1020.0,2.0,32.0,2
2683,Electronic City Phase II,1900.0,3.0,97.0,4
2684,Electronic City Phase II,1020.0,2.0,27.43,2
2685,Electronic City Phase II,1025.0,2.0,26.65,2
2686,Electronic City Phase II,1020.0,2.0,29.45,2
2687,Electronic City Phase II,1000.0,2.0,28.88,2
2689,Electronic City Phase II,1140.0,2.0,28.5,2
2690,Electronic City Phase II,1125.0,2.0,32.49,2
2691,Electronic City Phase II,1200.0,2.0,34.65,2
2692,Electronic City Phase II,1160.0,2.0,52.2,2
2693,Electronic City Phase II,1244.0,2.0,55.0,2
2694,Electronic City Phase II,1160.0,2.0,33.51,2
2697,Electronic City Phase II,972.0,2.0,40.0,2
2698,Electronic City Phase II,1160.0,2.0,33.51,2
2700,Electronic City Phase II,1090.0,2.0,31.48,2
2701,Electronic City Phase II,1140.0,2.0,32.92,2
2702,Electronic City Phase II,650.0,1.0,35.0,1
2703,Electronic City Phase II,1155.0,2.0,57.0,2
2704,Electronic City Phase II,1800.0,3.0,92.0,3
2705,Electronic City Phase II,1300.0,2.0,28.0,2
2706,Electronic City Phase II,1940.0,4.0,116.0,3
2707,Electronic City Phase II,1160.0,2.0,33.5,2
2708,Electronic City Phase II,1025.0,2.0,29.6,2
2709,Electronic City Phase II,829.0,2.0,22.8,2
2710,Electronic City Phase II,2187.5,4.0,105.0,4
2711,Electronic City Phase II,1252.0,2.0,67.0,2
2713,Electronic City Phase II,1125.0,2.0,32.63,2
2714,Electronic City Phase II,1140.0,2.0,34.0,2
2717,Electronic City Phase II,1252.0,2.0,65.0,3
2718,Electronic City Phase II,1135.0,2.0,46.0,2
2719,Electronic City Phase II,1305.0,3.0,65.0,3
2720,Electronic City Phase II,1165.0,2.0,33.64,2
2722,Electronic City Phase II,1200.0,1.0,295.0,1
2723,Electronic City Phase II,1336.0,2.0,50.35,3
2724,Electronic City Phase II,575.0,1.0,16.75,1
2725,Electronic City Phase II,925.0,2.0,49.82,3
2726,Electronic City Phase II,1065.0,2.0,30.76,2
2727,Electronic City Phase II,1065.0,2.0,30.75,2
2728,Electronic City Phase II,1140.0,2.0,33.06,2
2729,Electronic City Phase II,911.0,2.0,26.5,2
2730,Electronic City Phase II,1200.0,2.0,34.65,2
2731,Electronic City Phase II,1031.0,2.0,54.48,2
2735,Electronics City Phase 1,1475.0,3.0,78.29,3
2736,Electronics City Phase 1,1490.0,3.0,78.8,3
2738,Electronics City Phase 1,1490.0,3.0,84.0,3
2741,Electronics City Phase 1,630.0,1.0,39.0,1
2742,Electronics City Phase 1,785.0,1.0,55.0,1
2745,Electronics City Phase 1,1750.0,3.0,84.0,3
2748,Electronics City Phase 1,2040.0,3.0,137.0,3
2750,Electronics City Phase 1,1015.0,2.0,56.0,2
2751,Electronics City Phase 1,1595.0,3.0,75.0,3
2752,Electronics City Phase 1,1515.0,2.0,80.91,3
2754,Electronics City Phase 1,1555.0,2.0,82.0,3
2755,Electronics City Phase 1,1340.0,2.0,75.0,2
2756,Electronics City Phase 1,650.0,1.0,23.0,1
2757,Electronics City Phase 1,1124.0,2.0,55.0,3
2759,Electronics City Phase 1,755.0,1.0,42.41,1
2761,Electronics City Phase 1,580.0,1.0,27.0,1
2765,Electronics City Phase 1,1175.0,2.0,69.0,2
2769,Electronics City Phase 1,1350.0,3.0,71.0,3
2772,Electronics City Phase 1,635.0,1.0,26.0,1
2773,Electronics City Phase 1,1190.0,2.0,68.0,2
2776,Electronics City Phase 1,1450.0,3.0,72.54,3
2777,Electronics City Phase 1,360.0,1.0,16.9,1
2778,Electronics City Phase 1,638.0,1.0,32.0,1
2779,Electronics City Phase 1,1175.0,2.0,64.98,2
2780,Electronics City Phase 1,585.0,1.0,21.0,1
2783,Electronics City Phase 1,1025.0,2.0,90.0,2
2784,Electronics City Phase 1,1125.0,2.0,65.0,2
2786,Electronics City Phase 1,1550.0,2.0,82.0,3
2787,Electronics City Phase 1,645.0,1.0,42.5,1
2789,Electronics City Phase 1,762.5,1.0,45.4,1
2790,Electronics City Phase 1,1245.0,2.0,75.0,2
2793,Electronics City Phase 1,1450.0,3.0,70.0,3
2796,Electronics City Phase 1,1800.0,3.0,93.0,3
2798,Electronics City Phase 1,1170.0,2.0,62.0,2
2799,Electronics City Phase 1,1450.0,3.0,79.0,3
2814,Electronics City Phase 1,640.0,1.0,45.0,1
2818,Electronics City Phase 1,755.0,1.0,30.12,1
2820,Electronics City Phase 1,1700.0,3.0,111.0,3
2821,Frazer Town,1700.0,3.0,180.0,3
2822,Frazer Town,1305.0,3.0,95.45,3
2823,Frazer Town,1870.0,3.0,185.0,3
2824,Frazer Town,1750.0,3.0,150.0,3
2826,Frazer Town,2000.0,3.0,200.0,3
2827,Frazer Town,3500.0,4.0,330.0,3
2828,Frazer Town,2350.0,4.0,285.0,3
2829,Frazer Town,2350.0,2.0,423.0,5
2830,Frazer Town,1550.0,2.0,140.0,2
2831,Frazer Town,1900.0,4.0,145.0,3
2832,Frazer Town,2560.0,3.0,265.0,3
2833,Frazer Town,2400.0,3.0,260.0,3
2834,Frazer Town,2560.0,3.0,288.0,3
2837,Frazer Town,1315.0,2.0,140.0,2
2838,Frazer Town,1706.0,3.0,154.0,3
2839,Frazer Town,2079.0,3.0,220.0,3
2842,Frazer Town,560.0,1.0,90.0,1
2843,Frazer Town,3100.0,3.0,400.0,3
2844,Frazer Town,5400.0,3.0,400.0,3
2845,Frazer Town,1180.0,2.0,105.0,2
2846,Frazer Town,2900.0,4.0,325.0,4
2847,Frazer Town,2801.25,4.0,462.0,5
2848,Frazer Town,1200.0,2.0,78.0,2
2849,Frazer Town,2214.0,3.0,350.0,3
2850,Frazer Town,1870.0,3.0,180.0,3
2851,Frazer Town,4100.0,4.0,660.0,4
2852,Frazer Town,896.0,1.0,100.0,1
2853,Frazer Town,1420.0,2.0,120.0,2
2854,GM Palaya,1820.0,2.0,86.0,3
2855,GM Palaya,1000.0,2.0,36.0,2
2856,GM Palaya,1225.0,2.0,47.0,2
2857,GM Palaya,1140.0,2.0,48.95,2
2858,GM Palaya,1315.0,2.0,65.0,3
2859,GM Palaya,1030.0,2.0,60.0,2
2860,GM Palaya,1000.0,2.0,35.0,2
2861,GM Palaya,1315.0,3.0,65.0,3
2862,GM Palaya,1315.0,3.0,64.0,3
2863,GM Palaya,1735.0,3.0,70.0,3
2864,GM Palaya,1643.0,2.0,70.0,3
2865,GM Palaya,675.0,1.0,35.0,1
2866,Garudachar Palya,1325.0,2.0,60.8,3
2867,Garudachar Palya,1060.0,2.0,48.7,2
2868,Garudachar Palya,1960.0,3.0,160.0,3
2869,Garudachar Palya,1150.0,2.0,52.75,2
2870,Garudachar Palya,1295.0,2.0,59.5,3
2871,Garudachar Palya,1320.0,2.0,60.6,3
2872,Garudachar Palya,1295.0,2.0,59.5,3
2873,Garudachar Palya,1150.0,2.0,52.8,2
2874,Garudachar Palya,1150.0,2.0,52.8,2
2875,Garudachar Palya,4500.0,5.0,400.0,4
2876,Garudachar Palya,1060.0,2.0,48.5,2
2877,Garudachar Palya,1150.0,2.0,52.5,2
2878,Garudachar Palya,1325.0,2.0,60.8,3
2879,Garudachar Palya,1060.0,2.0,48.66,2
2880,Garudachar Palya,1150.0,2.0,52.0,2
2881,Garudachar Palya,1610.0,2.0,119.0,3
2882,Garudachar Palya,1154.0,2.0,51.8,2
2884,Giri Nagar,2400.0,4.0,400.0,4
2885,Giri Nagar,1800.0,3.0,252.0,3
2886,Giri Nagar,1350.0,3.0,240.0,3
2887,Giri Nagar,2400.0,4.0,400.0,4
2888,Giri Nagar,3000.0,4.0,375.0,6
2889,Giri Nagar,2400.0,6.0,400.0,6
2890,Giri Nagar,4000.0,3.0,750.0,4
2891,Giri Nagar,600.0,1.0,125.0,1
2892,Gollarapalya Hosahalli,861.0,2.0,34.5,2
2893,Gollarapalya Hosahalli,1408.0,3.0,62.0,3
2895,Gollarapalya Hosahalli,861.0,2.0,34.5,2
2897,Gollarapalya Hosahalli,861.0,2.0,36.5,2
2898,Gollarapalya Hosahalli,1320.0,3.0,60.0,3
2899,Gollarapalya Hosahalli,1345.0,3.0,60.0,3
2900,Gollarapalya Hosahalli,996.0,2.0,49.0,2
2901,Gollarapalya Hosahalli,1905.0,3.0,86.0,4
2902,Gollarapalya Hosahalli,996.0,2.0,36.5,2
2903,Gollarapalya Hosahalli,1318.0,3.0,56.0,3
2904,Gollarapalya Hosahalli,1129.0,2.0,50.0,2
2905,Gottigere,1100.0,2.0,40.0,2
2906,Gottigere,967.0,2.0,45.0,2
2907,Gottigere,891.0,2.0,25.0,2
2908,Gottigere,1618.0,3.0,82.5,3
2909,Gottigere,1222.0,2.0,63.0,2
2910,Gottigere,1200.0,2.0,95.0,2
2912,Gottigere,1300.0,3.0,65.0,3
2913,Gottigere,950.0,2.0,38.0,2
2914,Gottigere,1153.0,2.0,48.5,2
2915,Gottigere,812.0,1.0,26.0,1
2917,Gottigere,1460.0,2.0,65.0,3
2918,Gottigere,1500.0,3.0,70.0,3
2919,Gottigere,1621.0,3.0,72.0,3
2920,Gottigere,1304.0,3.0,80.0,3
2921,Gottigere,812.0,1.0,26.0,1
2922,Gottigere,990.0,2.0,40.0,2
2923,Gottigere,1235.0,2.0,63.0,2
2924,Gottigere,1385.0,3.0,64.0,3
2925,Gottigere,1000.0,2.0,35.0,2
2926,Gottigere,1075.0,2.0,30.0,2
2927,Gottigere,1010.0,2.0,35.0,2
2929,Gottigere,1410.0,2.0,45.0,2
2930,Gottigere,1380.0,2.0,95.0,3
2932,Gottigere,1435.0,2.0,62.0,3
2933,Gottigere,945.0,2.0,45.0,2
2934,Gottigere,1500.0,4.0,100.0,5
2936,Gottigere,2500.0,3.0,120.0,4
2937,Gottigere,1230.0,2.0,52.0,3
2938,Gottigere,1120.0,2.0,50.0,2
2939,Gottigere,1500.0,3.0,63.0,3
2940,Gottigere,1200.0,2.0,40.0,2
2941,Gottigere,1280.0,2.0,61.0,2
2942,Gottigere,1806.0,1.0,150.0,1
2943,Gottigere,1205.0,2.0,56.58,2
2944,Gottigere,1170.0,2.0,40.0,2
2945,Gottigere,1100.0,2.0,28.0,2
2947,Gottigere,1613.0,3.0,72.0,3
2948,Gottigere,1493.0,2.0,90.0,3
2949,Gottigere,1110.0,2.0,36.25,2
2950,Gottigere,1245.0,2.0,59.0,2
2951,Gottigere,1200.0,2.0,50.0,2
2952,Green Glen Layout,1575.0,3.0,125.0,3
2953,Green Glen Layout,1670.0,3.0,120.0,3
2954,Green Glen Layout,3250.0,4.0,230.0,4
2955,Green Glen Layout,1776.42,3.0,105.0,3
2956,Green Glen Layout,3250.0,4.0,230.0,4
2957,Green Glen Layout,940.0,2.0,56.8,2
2958,Green Glen Layout,1050.0,2.0,48.0,2
2959,Green Glen Layout,1725.0,3.0,130.0,3
2960,Green Glen Layout,1075.0,2.0,60.0,2
2961,Green Glen Layout,1485.0,3.0,115.0,3
2962,Green Glen Layout,1715.0,3.0,115.0,3
2963,Green Glen Layout,1751.0,2.0,115.0,3
2964,Green Glen Layout,1750.0,3.0,130.0,3
2965,Green Glen Layout,1530.0,3.0,105.0,3
2966,Green Glen Layout,1630.0,3.0,68.0,3
2967,Green Glen Layout,1752.0,3.0,105.0,3
2968,Green Glen Layout,1680.0,4.0,95.0,3
2969,Green Glen Layout,2000.0,3.0,165.0,3
